LAT,LON,DATE,T2M,PRECTOT,RH2M
-4.96019,119.56881,4/7/2001,26.06,2.69,86.65
-4.96019,119.56881,4/8/2001,26.33,15.29,86.94
-4.96019,119.56881,4/9/2001,25.55,5.71,91
-4.96019,119.56881,4/10/2001,25.2,5.65,89.97
-4.96019,119.56881,4/11/2001,25.89,8.42,84.5
-4.96019,119.56881,4/12/2001,26.45,6.3,82.76
-4.96019,119.56881,4/13/2001,25.62,3.34,86.27
-4.96019,119.56881,4/14/2001,25.76,4.07,84.3
-4.96019,119.56881,4/15/2001,24.75,8.93,89.45
-4.96019,119.56881,4/16/2001,26.22,1.88,80.55
-4.96019,119.56881,4/17/2001,26.6,2.43,80.73
-4.96019,119.56881,4/18/2001,25.71,1.8,84.97
-4.96019,119.56881,4/19/2001,26.22,0.63,79.98
-4.96019,119.56881,4/20/2001,25.98,0.97,87.21
-4.96019,119.56881,4/21/2001,26.94,2.5,84.32
-4.96019,119.56881,4/22/2001,26.54,3.05,85.46
-4.96019,119.56881,4/23/2001,26.11,3.88,87.1
-4.96019,119.56881,4/24/2001,26.23,4.94,87.8
-4.96019,119.56881,4/25/2001,26.73,8.16,85.94
-4.96019,119.56881,4/26/2001,26.83,0.47,82.04
-4.96019,119.56881,4/27/2001,26.02,3.45,89.43
-4.96019,119.56881,4/28/2001,26.13,13.57,91.55
-4.96019,119.56881,4/29/2001,26.21,21.01,89.03
-4.96019,119.56881,4/30/2001,26.65,3.36,84.55
-4.96019,119.56881,5/1/2001,26.31,7.66,86.21
-4.96019,119.56881,5/2/2001,26.35,3.43,83.02
-4.96019,119.56881,5/3/2001,26.02,12.68,88.11
-4.96019,119.56881,5/4/2001,26.53,0.71,84.95
-4.96019,119.56881,5/5/2001,27.13,1.11,79.39
-4.96019,119.56881,5/6/2001,26.94,0.27,77.23
-4.96019,119.56881,5/7/2001,27.05,0.36,79.65
-4.96019,119.56881,5/8/2001,26.81,0.44,80.47
-4.96019,119.56881,5/9/2001,26.5,0.36,81.44
-4.96019,119.56881,5/10/2001,26.49,0.13,80.04
-4.96019,119.56881,5/11/2001,26.41,0.04,78.71
-4.96019,119.56881,5/12/2001,26.57,0.11,79.47
-4.96019,119.56881,5/13/2001,26.47,0.21,79.14
-4.96019,119.56881,5/14/2001,26.42,0.4,82
-4.96019,119.56881,5/15/2001,26.15,1.29,86.26
-4.96019,119.56881,5/16/2001,26.56,0.55,83.08
-4.96019,119.56881,5/17/2001,26.49,1.33,82.1
-4.96019,119.56881,5/18/2001,26.56,0.83,81
-4.96019,119.56881,5/19/2001,26.32,0.98,82.13
-4.96019,119.56881,5/20/2001,26.32,0.42,80.06
-4.96019,119.56881,5/21/2001,26.17,0.34,80.15
-4.96019,119.56881,5/22/2001,26.39,0.12,79.71
-4.96019,119.56881,5/23/2001,26.19,0.33,80.8
-4.96019,119.56881,5/24/2001,25.94,0.81,83.24
-4.96019,119.56881,5/25/2001,25.47,3.52,89.87
-4.96019,119.56881,5/26/2001,26.07,1.46,85.29
-4.96019,119.56881,5/27/2001,26.03,0.28,80
-4.96019,119.56881,5/28/2001,25.92,0.2,80.38
-4.96019,119.56881,5/29/2001,25.4,6.02,88.29
-4.96019,119.56881,5/30/2001,25.76,18.7,87.55
-4.96019,119.56881,5/31/2001,25.17,7.08,90.43
-4.96019,119.56881,6/1/2001,25.22,3.23,88.06
-4.96019,119.56881,6/2/2001,26.12,1.18,85.46
-4.96019,119.56881,6/3/2001,25.93,7.35,87.74
-4.96019,119.56881,6/4/2001,25.66,9.65,88.69
-4.96019,119.56881,6/5/2001,25.91,9.22,87.39
-4.96019,119.56881,6/6/2001,26.11,2.66,86.22
-4.96019,119.56881,6/7/2001,26.09,5.03,87.31
-4.96019,119.56881,6/8/2001,25.63,3.69,89.1
-4.96019,119.56881,6/9/2001,25.28,24.24,88.84
-4.96019,119.56881,6/10/2001,25.54,8.93,82.54
-4.96019,119.56881,6/11/2001,26.04,0.24,78.76
-4.96019,119.56881,6/12/2001,26.15,0.71,84.77
-4.96019,119.56881,6/13/2001,26.1,3.09,84.74
-4.96019,119.56881,6/14/2001,25.67,3.32,85.99
-4.96019,119.56881,6/15/2001,25.86,4.06,85.65
-4.96019,119.56881,6/16/2001,25.83,1.18,82.11
-4.96019,119.56881,6/17/2001,25.35,0.85,78.01
-4.96019,119.56881,6/18/2001,24.87,0.09,76.21
-4.96019,119.56881,6/19/2001,25.1,0.6,81.41
-4.96019,119.56881,6/20/2001,24.41,7.29,89.57
-4.96019,119.56881,6/21/2001,25.57,8.69,81.43
-4.96019,119.56881,6/22/2001,25.2,0.5,84.85
-4.96019,119.56881,6/23/2001,25.74,0.14,81.91
-4.96019,119.56881,6/24/2001,25.47,0.73,84.76
-4.96019,119.56881,6/25/2001,25.16,0.71,86.84
-4.96019,119.56881,6/26/2001,25.56,0.9,84.41
-4.96019,119.56881,6/27/2001,25.8,2.11,83.42
-4.96019,119.56881,6/28/2001,25.41,1.55,86.27
-4.96019,119.56881,6/29/2001,25.41,0.56,80.84
-4.96019,119.56881,6/30/2001,25.02,0.05,78.63
-4.96019,119.56881,7/1/2001,24.55,0.02,76.8
-4.96019,119.56881,7/2/2001,23.97,0.03,77.03
-4.96019,119.56881,7/3/2001,23.55,0.04,78.22
-4.96019,119.56881,7/4/2001,23.78,0.01,69.43
-4.96019,119.56881,7/5/2001,24.42,0,66.66
-4.96019,119.56881,7/6/2001,24.56,0,77.59
-4.96019,119.56881,7/7/2001,25.27,0.01,78.77
-4.96019,119.56881,7/8/2001,25.8,0.03,79.08
-4.96019,119.56881,7/9/2001,25.53,0,78.96
-4.96019,119.56881,7/10/2001,25.88,0.02,77.66
-4.96019,119.56881,7/11/2001,25.68,0.05,77.8
-4.96019,119.56881,7/12/2001,25.41,0.05,77.09
-4.96019,119.56881,7/13/2001,25.66,0.76,76.47
-4.96019,119.56881,7/14/2001,25.87,0.82,78.85
-4.96019,119.56881,7/15/2001,25.86,0.57,79.73
-4.96019,119.56881,7/16/2001,26.17,0.03,76.33
-4.96019,119.56881,7/17/2001,26.17,0.03,74.33
-4.96019,119.56881,7/18/2001,25.94,0.01,75.61
-4.96019,119.56881,7/19/2001,25.97,0.17,75.92
-4.96019,119.56881,7/20/2001,25.87,0.28,79.75
-4.96019,119.56881,7/21/2001,26.12,0.13,76.7
-4.96019,119.56881,7/22/2001,26.22,0.29,76.96
-4.96019,119.56881,7/23/2001,25.86,0.85,81.16
-4.96019,119.56881,7/24/2001,25.84,0.26,78.19
-4.96019,119.56881,7/25/2001,25.73,0.4,76.27
-4.96019,119.56881,7/26/2001,25.76,0.41,75.03
-4.96019,119.56881,7/27/2001,25.37,2.03,78.81
-4.96019,119.56881,7/28/2001,25.46,0.83,76.27
-4.96019,119.56881,7/29/2001,25.35,0.07,74.25
-4.96019,119.56881,7/30/2001,25.81,0.34,74.03
-4.96019,119.56881,7/31/2001,25.68,1.03,78.48
-4.96019,119.56881,8/1/2001,25.38,0.93,75.75
-4.96019,119.56881,8/2/2001,25.32,0.22,72.24
-4.96019,119.56881,8/3/2001,24.76,0.01,72.2
-4.96019,119.56881,8/4/2001,24.94,0.04,72.25
-4.96019,119.56881,8/5/2001,25.14,0.1,73.5
-4.96019,119.56881,8/6/2001,25.2,0.8,74.9
-4.96019,119.56881,8/7/2001,25.57,1.06,76.14
-4.96019,119.56881,8/8/2001,26.14,0.39,73.27
-4.96019,119.56881,8/9/2001,26.3,0.19,71.46
-4.96019,119.56881,8/10/2001,25.51,0,72.29
-4.96019,119.56881,8/11/2001,25.24,0,64.49
-4.96019,119.56881,8/12/2001,25.31,0,67.09
-4.96019,119.56881,8/13/2001,25.6,0,68.14
-4.96019,119.56881,8/14/2001,26.34,0,71.36
-4.96019,119.56881,8/15/2001,25.96,0,70.09
-4.96019,119.56881,8/16/2001,25.76,0,70.28
-4.96019,119.56881,8/17/2001,25.68,0,70.92
-4.96019,119.56881,8/18/2001,25.58,0,69.56
-4.96019,119.56881,8/19/2001,25.8,0,68.98
-4.96019,119.56881,8/20/2001,25.97,0,71.1
-4.96019,119.56881,8/21/2001,26.53,0,69.62
-4.96019,119.56881,8/22/2001,26.47,0,69.25
-4.96019,119.56881,8/23/2001,26.19,0,67.07
-4.96019,119.56881,8/24/2001,26.21,0,69.59
-4.96019,119.56881,8/25/2001,26.29,0,69.87
-4.96019,119.56881,8/26/2001,26.21,0,66.13
-4.96019,119.56881,8/27/2001,26.33,0,67.49
-4.96019,119.56881,8/28/2001,26.66,0.03,69.52
-4.96019,119.56881,8/29/2001,26.78,0,68.51
-4.96019,119.56881,8/30/2001,27.02,0,67.03
-4.96019,119.56881,8/31/2001,27.09,0,66.61
-4.96019,119.56881,9/1/2001,26.89,0,66.03
-4.96019,119.56881,9/2/2001,26.94,0,67.67
-4.96019,119.56881,9/3/2001,26.6,0,70.57
-4.96019,119.56881,9/4/2001,27.05,0.03,67.83
-4.96019,119.56881,9/5/2001,27.28,0.47,67.21
-4.96019,119.56881,9/6/2001,27.26,0.42,68.91
-4.96019,119.56881,9/7/2001,27.11,0.03,69.42
-4.96019,119.56881,9/8/2001,26.71,0.04,67.36
-4.96019,119.56881,9/9/2001,26.8,0.43,70.03
-4.96019,119.56881,9/10/2001,26.55,0.88,74.07
-4.96019,119.56881,9/11/2001,27.24,0.92,71.4
-4.96019,119.56881,9/12/2001,26.79,4.01,76.69
-4.96019,119.56881,9/13/2001,27,0.13,69.2
-4.96019,119.56881,9/14/2001,27.16,0.12,68.04
-4.96019,119.56881,9/15/2001,27.64,0.33,69.77
-4.96019,119.56881,9/16/2001,27.53,0.05,69.88
-4.96019,119.56881,9/17/2001,27.72,0,65.99
-4.96019,119.56881,9/18/2001,27.43,0,64.04
-4.96019,119.56881,9/19/2001,27.07,0,62.65
-4.96019,119.56881,9/20/2001,27.49,0.16,67.31
-4.96019,119.56881,9/21/2001,27.85,0.25,65.09
-4.96019,119.56881,9/22/2001,27.13,1.07,70.78
-4.96019,119.56881,9/23/2001,27.1,3.95,73.9
-4.96019,119.56881,9/24/2001,27.51,1.04,71.04
-4.96019,119.56881,9/25/2001,28.06,0.08,64.84
-4.96019,119.56881,9/26/2001,28.09,0.43,63.15
-4.96019,119.56881,9/27/2001,27.98,0.74,66.33
-4.96019,119.56881,9/28/2001,27.79,1.09,69.74
-4.96019,119.56881,9/29/2001,27.02,14.45,76.97
-4.96019,119.56881,9/30/2001,25.53,42.15,86.62
-4.96019,119.56881,10/1/2001,25.74,23.01,81.71
-4.96019,119.56881,10/2/2001,26.93,1.11,71.02
-4.96019,119.56881,10/3/2001,27.1,0.15,69.87
-4.96019,119.56881,10/4/2001,27.12,0,67.66
-4.96019,119.56881,10/5/2001,27.15,0.01,69.37
-4.96019,119.56881,10/6/2001,27.26,0,68.62
-4.96019,119.56881,10/7/2001,27.68,0,66.12
-4.96019,119.56881,10/8/2001,27.39,0,67.29
-4.96019,119.56881,10/9/2001,27.55,0.02,68.14
-4.96019,119.56881,10/10/2001,27.69,0.05,66.99
-4.96019,119.56881,10/11/2001,27.96,0.02,68.4
-4.96019,119.56881,10/12/2001,28.39,0.05,68.63
-4.96019,119.56881,10/13/2001,27.07,0.45,76.57
-4.96019,119.56881,10/14/2001,27.94,0.92,68.21
-4.96019,119.56881,10/15/2001,28.19,0.08,68.63
-4.96019,119.56881,10/16/2001,28.77,0.15,65.9
-4.96019,119.56881,10/17/2001,28.13,0.31,69.86
-4.96019,119.56881,10/18/2001,27.57,17.64,72.73
-4.96019,119.56881,10/19/2001,27.63,15.06,75.67
-4.96019,119.56881,10/20/2001,27.67,19.62,75.56
-4.96019,119.56881,10/21/2001,27.43,16.57,75.75
-4.96019,119.56881,10/22/2001,26.83,14.29,78.49
-4.96019,119.56881,10/23/2001,26.29,9.24,83.84
-4.96019,119.56881,10/24/2001,27.31,1.4,77.9
-4.96019,119.56881,10/25/2001,28.09,3.04,72.05
-4.96019,119.56881,10/26/2001,27.97,1.49,73.23
-4.96019,119.56881,10/27/2001,27.89,1.17,71.76
-4.96019,119.56881,10/28/2001,28.23,1.25,69.51
-4.96019,119.56881,10/29/2001,28.28,1.3,68.59
-4.96019,119.56881,10/30/2001,25.8,44.22,84.89
-4.96019,119.56881,10/31/2001,25.93,11.07,86.11
-4.96019,119.56881,11/1/2001,26.24,5.62,81.74
-4.96019,119.56881,11/2/2001,26.43,15,82.77
-4.96019,119.56881,11/3/2001,26.95,3.49,78.26
-4.96019,119.56881,11/4/2001,27.14,0.71,76.26
-4.96019,119.56881,11/5/2001,27.41,0.67,76.93
-4.96019,119.56881,11/6/2001,27.89,0.72,75.67
-4.96019,119.56881,11/7/2001,27.01,15.75,81.3
-4.96019,119.56881,11/8/2001,26.77,22.76,83.09
-4.96019,119.56881,11/9/2001,26.49,14.91,82.52
-4.96019,119.56881,11/10/2001,26.26,9.95,81.37
-4.96019,119.56881,11/11/2001,25.59,6.14,86.39
-4.96019,119.56881,11/12/2001,25.82,21.33,88.64
-4.96019,119.56881,11/13/2001,26.24,10.54,84.25
-4.96019,119.56881,11/14/2001,26.64,4.59,81.72
-4.96019,119.56881,11/15/2001,26.85,10.58,80.99
-4.96019,119.56881,11/16/2001,25.93,22.77,86.05
-4.96019,119.56881,11/17/2001,25.72,28.06,86.88
-4.96019,119.56881,11/18/2001,26.58,10.25,82.56
-4.96019,119.56881,11/19/2001,26.53,4.93,82.67
-4.96019,119.56881,11/20/2001,26.92,0.66,80.44
-4.96019,119.56881,11/21/2001,26.31,4.34,84.06
-4.96019,119.56881,11/22/2001,25.52,24.57,91.16
-4.96019,119.56881,11/23/2001,25.41,5.69,89.01
-4.96019,119.56881,11/24/2001,25.8,31.32,87.43
-4.96019,119.56881,11/25/2001,25.7,33.21,90.38
-4.96019,119.56881,11/26/2001,25.76,19.61,89.49
-4.96019,119.56881,11/27/2001,25.65,28.35,90.62
-4.96019,119.56881,11/28/2001,25.63,10.3,90.18
-4.96019,119.56881,11/29/2001,25.7,12.19,89.81
-4.96019,119.56881,11/30/2001,25.73,32.36,90.64
-4.96019,119.56881,12/1/2001,25.68,47.86,91.14
-4.96019,119.56881,12/2/2001,25.62,50.91,88.35
-4.96019,119.56881,12/3/2001,25.36,83.02,90.92
-4.96019,119.56881,12/4/2001,25.66,37.63,89.74
-4.96019,119.56881,12/5/2001,25.7,36.68,90.35
-4.96019,119.56881,12/6/2001,25.57,41.17,89.89
-4.96019,119.56881,12/7/2001,25.47,23.61,90.04
-4.96019,119.56881,12/8/2001,25.09,56.69,91.17
-4.96019,119.56881,12/9/2001,25.59,21.78,90.06
-4.96019,119.56881,12/10/2001,25.08,20.89,90.85
-4.96019,119.56881,12/11/2001,24.98,33.72,91.81
-4.96019,119.56881,12/12/2001,24.59,34.02,90.86
-4.96019,119.56881,12/13/2001,25.55,0.54,86.16
-4.96019,119.56881,12/14/2001,26.35,2.82,82.14
-4.96019,119.56881,12/15/2001,26.31,3.3,84.51
-4.96019,119.56881,12/16/2001,25.49,5.09,88.95
-4.96019,119.56881,12/17/2001,26.01,20.27,87.29
-4.96019,119.56881,12/18/2001,25.08,31.13,92.05
-4.96019,119.56881,12/19/2001,25.53,1.51,86.28
-4.96019,119.56881,12/20/2001,25.86,6.3,86.64
-4.96019,119.56881,12/21/2001,26.25,4.57,83.41
-4.96019,119.56881,12/22/2001,25.59,10.29,88.9
-4.96019,119.56881,12/23/2001,25.84,2.22,86.81
-4.96019,119.56881,12/24/2001,25.53,6.35,88.5
-4.96019,119.56881,12/25/2001,25.28,3.34,89.66
-4.96019,119.56881,12/26/2001,25.09,9.49,91.46
-4.96019,119.56881,12/27/2001,25.01,20.02,92.66
-4.96019,119.56881,12/28/2001,25.19,10.49,91.34
-4.96019,119.56881,12/29/2001,25.44,14.61,91.28
-4.96019,119.56881,12/30/2001,25.26,4.59,90.37
-4.96019,119.56881,12/31/2001,25.89,12.95,88.31
-4.96019,119.56881,1/1/2002,25.33,48.58,92.25
-4.96019,119.56881,1/2/2002,24.92,67.89,92.07
-4.96019,119.56881,1/3/2002,25.18,37.28,89.73
-4.96019,119.56881,1/4/2002,25.42,48.92,89.22
-4.96019,119.56881,1/5/2002,25.79,8.25,88.19
-4.96019,119.56881,1/6/2002,25.39,7.77,89.51
-4.96019,119.56881,1/7/2002,25.33,5.8,88.43
-4.96019,119.56881,1/8/2002,25.65,5.17,86.54
-4.96019,119.56881,1/9/2002,25.11,6.85,90.72
-4.96019,119.56881,1/10/2002,25.06,6.77,91.31
-4.96019,119.56881,1/11/2002,25.82,4.47,88.24
-4.96019,119.56881,1/12/2002,25.79,9.15,89.25
-4.96019,119.56881,1/13/2002,26.31,4.53,86.04
-4.96019,119.56881,1/14/2002,25.95,6.06,87.79
-4.96019,119.56881,1/15/2002,26.37,11.85,83.19
-4.96019,119.56881,1/16/2002,26.09,9.46,84.62
-4.96019,119.56881,1/17/2002,25.85,4.36,86.98
-4.96019,119.56881,1/18/2002,25.54,21.14,90.03
-4.96019,119.56881,1/19/2002,25.2,27.84,91.62
-4.96019,119.56881,1/20/2002,25.16,20.53,90.51
-4.96019,119.56881,1/21/2002,25.01,9.44,91.81
-4.96019,119.56881,1/22/2002,25.11,2.81,89.23
-4.96019,119.56881,1/23/2002,24.63,5.93,90.29
-4.96019,119.56881,1/24/2002,24.79,11.35,89.78
-4.96019,119.56881,1/25/2002,25.05,7.08,91.02
-4.96019,119.56881,1/26/2002,25.35,3.83,86.3
-4.96019,119.56881,1/27/2002,26.15,1.7,84.23
-4.96019,119.56881,1/28/2002,26.08,1.78,88.44
-4.96019,119.56881,1/29/2002,25.68,16.61,92.17
-4.96019,119.56881,1/30/2002,25.35,12.6,89.52
-4.96019,119.56881,1/31/2002,25.34,6.02,89.73
-4.96019,119.56881,2/1/2002,26.19,25.06,85.17
-4.96019,119.56881,2/2/2002,25.93,6.69,89.6
-4.96019,119.56881,2/3/2002,26.04,4.16,89.79
-4.96019,119.56881,2/4/2002,25.95,3.2,89.63
-4.96019,119.56881,2/5/2002,25.38,6,89.37
-4.96019,119.56881,2/6/2002,25.73,0.23,86.39
-4.96019,119.56881,2/7/2002,25.46,1.39,86.7
-4.96019,119.56881,2/8/2002,25.29,6.89,86.54
-4.96019,119.56881,2/9/2002,25.27,1.73,87.22
-4.96019,119.56881,2/10/2002,25.47,5.72,89.75
-4.96019,119.56881,2/11/2002,25.47,4.94,90.5
-4.96019,119.56881,2/12/2002,25.39,5.65,87.82
-4.96019,119.56881,2/13/2002,25.16,18.68,89.71
-4.96019,119.56881,2/14/2002,24.61,22.94,89.84
-4.96019,119.56881,2/15/2002,24.53,9.54,90.71
-4.96019,119.56881,2/16/2002,24.92,3.31,89.94
-4.96019,119.56881,2/17/2002,24.95,4.86,90.32
-4.96019,119.56881,2/18/2002,24.68,8.76,90.6
-4.96019,119.56881,2/19/2002,25.35,3.82,88.48
-4.96019,119.56881,2/20/2002,25.57,4.1,88.56
-4.96019,119.56881,2/21/2002,25.25,26.64,91.41
-4.96019,119.56881,2/22/2002,24.79,23.12,90.19
-4.96019,119.56881,2/23/2002,24.78,10.8,90.38
-4.96019,119.56881,2/24/2002,24.79,6.68,89.53
-4.96019,119.56881,2/25/2002,25.33,4.9,88.16
-4.96019,119.56881,2/26/2002,25.21,3,88.29
-4.96019,119.56881,2/27/2002,25.87,1.36,84.15
-4.96019,119.56881,2/28/2002,25.99,1.67,85.8
-4.96019,119.56881,3/1/2002,25.44,1.2,87.17
-4.96019,119.56881,3/2/2002,26.18,0.16,83.27
-4.96019,119.56881,3/3/2002,26.7,0.21,79.9
-4.96019,119.56881,3/4/2002,26.51,2.93,80.78
-4.96019,119.56881,3/5/2002,26.57,1.03,80.32
-4.96019,119.56881,3/6/2002,26.26,6.36,84.72
-4.96019,119.56881,3/7/2002,25.63,12.39,91
-4.96019,119.56881,3/8/2002,25.58,5.69,90.36
-4.96019,119.56881,3/9/2002,25.62,17.29,88.77
-4.96019,119.56881,3/10/2002,25.61,8.35,88.25
-4.96019,119.56881,3/11/2002,25.57,12.2,89.12
-4.96019,119.56881,3/12/2002,26.47,22.22,80.28
-4.96019,119.56881,3/13/2002,26.74,10.41,82.3
-4.96019,119.56881,3/14/2002,26.57,30.66,85.05
-4.96019,119.56881,3/15/2002,26.23,9.71,85.13
-4.96019,119.56881,3/16/2002,27.14,1.5,78.25
-4.96019,119.56881,3/17/2002,26.7,5.68,83.35
-4.96019,119.56881,3/18/2002,26.24,8.83,86.82
-4.96019,119.56881,3/19/2002,26.52,9.48,86.65
-4.96019,119.56881,3/20/2002,26.64,9.6,82.73
-4.96019,119.56881,3/21/2002,27.13,0.38,77.53
-4.96019,119.56881,3/22/2002,27.32,1.77,76.66
-4.96019,119.56881,3/23/2002,27.26,8.97,80.61
-4.96019,119.56881,3/24/2002,26.24,7.91,87.76
-4.96019,119.56881,3/25/2002,26.7,2.92,84.41
-4.96019,119.56881,3/26/2002,26.25,16.27,88.85
-4.96019,119.56881,3/27/2002,25.9,10.64,89.57
-4.96019,119.56881,3/28/2002,26.21,2.84,82.65
-4.96019,119.56881,3/29/2002,26.2,1.08,83.71
-4.96019,119.56881,3/30/2002,26.43,15.31,84.79
-4.96019,119.56881,3/31/2002,25.8,24.37,88.46
-4.96019,119.56881,4/1/2002,26.17,12.27,84.08
-4.96019,119.56881,4/2/2002,25.33,3.61,88.39
-4.96019,119.56881,4/3/2002,25.41,26.88,90.57
-4.96019,119.56881,4/4/2002,26.27,7.82,83.23
-4.96019,119.56881,4/5/2002,25.94,6.46,85.07
-4.96019,119.56881,4/6/2002,26.75,1.48,81.81
-4.96019,119.56881,4/7/2002,26.8,1.62,81.81
-4.96019,119.56881,4/8/2002,26.57,21.3,85.43
-4.96019,119.56881,4/9/2002,26.34,16.31,87.12
-4.96019,119.56881,4/10/2002,25.81,19.18,87.42
-4.96019,119.56881,4/11/2002,25.56,4.5,89.59
-4.96019,119.56881,4/12/2002,26.61,0.8,81.37
-4.96019,119.56881,4/13/2002,26.7,6.79,82.41
-4.96019,119.56881,4/14/2002,26.92,2.26,81.96
-4.96019,119.56881,4/15/2002,26.29,11.24,85.3
-4.96019,119.56881,4/16/2002,26.03,4.8,83.12
-4.96019,119.56881,4/17/2002,26.72,2.64,81.19
-4.96019,119.56881,4/18/2002,26.64,2.02,82.07
-4.96019,119.56881,4/19/2002,26.66,29.14,82.95
-4.96019,119.56881,4/20/2002,26.86,9.84,80.37
-4.96019,119.56881,4/21/2002,26.55,2.81,84.26
-4.96019,119.56881,4/22/2002,26.24,3.21,85.24
-4.96019,119.56881,4/23/2002,26.61,13.84,84.72
-4.96019,119.56881,4/24/2002,26.89,12.86,81.97
-4.96019,119.56881,4/25/2002,26.62,6.11,84.1
-4.96019,119.56881,4/26/2002,26.3,5.65,85.09
-4.96019,119.56881,4/27/2002,26.71,2.01,82.23
-4.96019,119.56881,4/28/2002,26.7,1.24,80.23
-4.96019,119.56881,4/29/2002,26.72,1.65,83.3
-4.96019,119.56881,4/30/2002,26.73,4.4,83.94
-4.96019,119.56881,5/1/2002,26,13.22,88.78
-4.96019,119.56881,5/2/2002,26.11,12.48,90.01
-4.96019,119.56881,5/3/2002,26.19,6.03,89.12
-4.96019,119.56881,5/4/2002,26.51,0.97,85.75
-4.96019,119.56881,5/5/2002,26.69,9.71,87.8
-4.96019,119.56881,5/6/2002,26.51,9.54,89.51
-4.96019,119.56881,5/7/2002,26.83,9.45,85.46
-4.96019,119.56881,5/8/2002,26.32,27.96,89.14
-4.96019,119.56881,5/9/2002,26.28,16.79,88.15
-4.96019,119.56881,5/10/2002,26.64,23.64,83
-4.96019,119.56881,5/11/2002,26.79,4.67,79.24
-4.96019,119.56881,5/12/2002,27.38,0.03,75.7
-4.96019,119.56881,5/13/2002,26.95,0.17,79.85
-4.96019,119.56881,5/14/2002,26.44,0.09,80.08
-4.96019,119.56881,5/15/2002,26.19,0.03,78.34
-4.96019,119.56881,5/16/2002,26.13,0,76.36
-4.96019,119.56881,5/17/2002,26.21,0,78.34
-4.96019,119.56881,5/18/2002,26.19,0,79.71
-4.96019,119.56881,5/19/2002,26.22,0,79.18
-4.96019,119.56881,5/20/2002,26.14,0,79.12
-4.96019,119.56881,5/21/2002,26.06,0.07,78.46
-4.96019,119.56881,5/22/2002,25.86,0.37,78.56
-4.96019,119.56881,5/23/2002,26.28,0.04,77.48
-4.96019,119.56881,5/24/2002,26.33,0.02,78.77
-4.96019,119.56881,5/25/2002,26,0.01,79.81
-4.96019,119.56881,5/26/2002,26,0,78.02
-4.96019,119.56881,5/27/2002,26.12,0.1,77.69
-4.96019,119.56881,5/28/2002,26.41,0.21,79.02
-4.96019,119.56881,5/29/2002,26.29,0.47,80.12
-4.96019,119.56881,5/30/2002,26,0.47,80.68
-4.96019,119.56881,5/31/2002,25.81,0.03,80.62
-4.96019,119.56881,6/1/2002,25.89,0.41,81.3
-4.96019,119.56881,6/2/2002,25.94,0.52,81.2
-4.96019,119.56881,6/3/2002,26.51,0.42,80.8
-4.96019,119.56881,6/4/2002,26.6,0.87,81.73
-4.96019,119.56881,6/5/2002,26.21,2.1,86.23
-4.96019,119.56881,6/6/2002,26.42,0.77,81.69
-4.96019,119.56881,6/7/2002,26.29,0.73,83.16
-4.96019,119.56881,6/8/2002,26.27,0.42,82.85
-4.96019,119.56881,6/9/2002,26.16,0.29,83.2
-4.96019,119.56881,6/10/2002,26.34,0.47,80.22
-4.96019,119.56881,6/11/2002,26.33,2.06,82.69
-4.96019,119.56881,6/12/2002,26.06,4.92,87.54
-4.96019,119.56881,6/13/2002,25.71,5.57,86.76
-4.96019,119.56881,6/14/2002,25.82,2.34,84.6
-4.96019,119.56881,6/15/2002,25.94,1.34,82.97
-4.96019,119.56881,6/16/2002,26.21,0.58,80.82
-4.96019,119.56881,6/17/2002,25.79,0.43,82.37
-4.96019,119.56881,6/18/2002,25.71,0.76,82.73
-4.96019,119.56881,6/19/2002,25.06,2.54,87.16
-4.96019,119.56881,6/20/2002,25.49,1.29,82.22
-4.96019,119.56881,6/21/2002,25.81,5.05,82.2
-4.96019,119.56881,6/22/2002,25.11,5.94,86.76
-4.96019,119.56881,6/23/2002,25.06,4.14,86.1
-4.96019,119.56881,6/24/2002,25.59,4.38,82.21
-4.96019,119.56881,6/25/2002,25.48,5.21,82.82
-4.96019,119.56881,6/26/2002,25.19,0.33,80.78
-4.96019,119.56881,6/27/2002,25.39,0.33,79.13
-4.96019,119.56881,6/28/2002,25.44,0.02,78.32
-4.96019,119.56881,6/29/2002,25.55,0.17,78.31
-4.96019,119.56881,6/30/2002,25.31,0,77.72
-4.96019,119.56881,7/1/2002,25.22,0.17,79.29
-4.96019,119.56881,7/2/2002,24.85,0.04,75.86
-4.96019,119.56881,7/3/2002,25.03,0.31,74.75
-4.96019,119.56881,7/4/2002,25.06,0.57,84.67
-4.96019,119.56881,7/5/2002,25.45,0.06,78.77
-4.96019,119.56881,7/6/2002,25.34,0,78.33
-4.96019,119.56881,7/7/2002,25.36,0,75.41
-4.96019,119.56881,7/8/2002,25.6,0,75.82
-4.96019,119.56881,7/9/2002,25.94,0,76.37
-4.96019,119.56881,7/10/2002,25.87,0,76.15
-4.96019,119.56881,7/11/2002,26.04,0,76.51
-4.96019,119.56881,7/12/2002,26.17,0,75.92
-4.96019,119.56881,7/13/2002,25.76,0,75.6
-4.96019,119.56881,7/14/2002,25.68,0,76.71
-4.96019,119.56881,7/15/2002,25.61,0.16,76.03
-4.96019,119.56881,7/16/2002,25.57,0.03,74.96
-4.96019,119.56881,7/17/2002,25.7,0.04,74.48
-4.96019,119.56881,7/18/2002,25.43,0.41,75.19
-4.96019,119.56881,7/19/2002,25.41,0.28,75.04
-4.96019,119.56881,7/20/2002,25.78,0.11,73.33
